,x1,x2,y1,y2,object_type_Car,static_dynamic_dynamic,static_dynamic_static,lat,lon,alt,roll,pitch,yaw,vn,ve,vf,vl,vu,ax,ay,az,af,al,au,wx,wy,wz,wf,wl,wu,pos_accuracy,vel_accuracy,navstat,numsats,posmode,velmode,orimode,Break,frame
205,178.27,210.29,276.22,343.7,1.0,0.0,1.0,48.942586668331,8.4106283840025,137.11351013184,0.036053,-0.003817,-0.4606356732051,-1.1181559069041,2.207387669172,2.4743529307752,0.020288020537154,0.045749023539059,-0.25371655885358,0.3780236971275,9.8331131836013,-0.29033845124181,0.021243116817626,9.8393485035249,-0.003630722637637,-0.0015638608639109,0.001429333332041,-0.0036356900519823,-0.0016147692738427,0.0013572262267511,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,205
206,178.29,210.56,273.7,341.82,1.0,0.0,1.0,48.942585686442,8.4106313906312,137.10926818848,0.035872,-0.00362,-0.4604566732051,-1.1023346910144,2.180951382191,2.4436364661599,0.018221875607865,0.048985627985313,-0.29966687512759,0.34554747491343,9.8463459259475,-0.33614972392082,-0.0089170488941559,9.8512334018819,-0.0019651766534386,0.001589416699907,0.0016938281253378,-0.0019716675262986,0.001527428544019,0.0017421471276493,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,206
207,178.31,210.82,271.14,339.9,1.0,0.0,1.0,48.942584616902,8.4106346443317,137.10305786133,0.035894,-0.003184,-0.4601196732051,-1.0854841177698,2.1447479006449,2.4037106654158,0.019850411589975,0.048932831077307,-0.36469349158485,0.35139543971413,9.7808162438627,-0.39762018558574,0.00024340610938531,9.7858530925726,0.00012576487415854,0.0033221902500949,0.0028604751542957,0.0001158344670624,0.0032174434169224,0.0029779404267403,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,207
208,178.33,211.09,268.54,337.96,1.0,0.0,1.0,48.942583664517,8.4106375501188,137.09924316406,0.035898,-0.00313,-0.4599026732051,-1.0645300215012,2.1077798404976,2.3612779846169,0.018080143720435,0.047979746404452,-0.40374216917955,0.38189046697762,9.8035660484755,-0.4350462626154,0.02988204801316,9.809621157144,0.00020715123230189,0.0011822983230518,0.0023659222265541,0.0001994690243049,0.0010966465244275,0.0024074174073819,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,208
209,178.35,211.37,265.9,335.99,1.0,0.0,1.0,48.942582733907,8.410640411178,137.09210205078,0.035912,-0.002845,-0.4598036732051,-1.0417338340376,2.0661917462318,2.3138900670975,0.01646039365619,0.045699872735839,-0.46948072270045,0.35884439325625,9.7821051280938,-0.49889990269438,0.0070526765281164,9.7872314885412,-0.00055721413584526,0.0028852328046997,0.0016361458805719,-0.00056244761030925,0.002824562360339,0.0017372433813058,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,209
210,177.21,202.2,245.81,321.15,1.0,0.0,1.0,48.942581733605,8.4106434685452,137.08666992188,0.036001,-0.002549,-0.4594846732051,-1.0129396838315,2.0120976675848,2.2526321409352,0.015249890526901,0.043741064059419,-0.58637286093427,0.36277186672433,9.8136046195635,-0.61266263974269,0.0099646037202316,9.8187093573388,0.0011912313469767,0.0023789178278278,0.0026280498515364,0.001183985241889,0.0022829814504159,0.0027148195223178,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,210
211,177.31,202.42,244.14,319.94,1.0,0.0,1.0,48.942580852916,8.4106461737665,137.07922363281,0.036012,-0.002648,-0.4593546732051,-0.98470566471171,1.9559619980997,2.189794956565,0.015187378659112,0.039980007879797,-0.62794719226697,0.35130487179915,9.750032525135,-0.65337215996637,-0.00035043606055991,9.7546921413698,-0.00066926401745,-0.00064861729329084,0.0023872187008945,-0.00067545791211303,-0.00073417654188638,0.0023603607250851,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,211
212,177.41,202.64,242.44,318.71,1.0,0.0,1.0,48.942580000116,8.41064878099,137.07557678223,0.03614,-0.002532,-0.4592076732051,-0.95322112917283,1.8947997984278,2.1210109906639,0.014467312899617,0.036393102845572,-0.72767148450896,0.34117154419925,9.7873216080166,-0.7529939677971,-0.011799390050351,9.7913471983575,0.0016121671392005,0.0010264259653994,0.0016528589028515,0.0016077786332182,0.00096628494590371,0.0016928136478282,0.1424254190796,0.014142135623731,4.0,9.0,5.0,5.0,6.0,True,212
213,177.52,202.87,240.73,317.47,1.0,0.0,1.0,48.942579096473,8.4106515453701,137.07099914551,0.036693,-0.002244,-0.4591276732051,-0.91676934401945,1.8189875111835,2.0368944690118,0.015567522995452,0.03214046088708,-0.82241712902921,0.32742688768781,9.7919851664751,-0.84587813011336,-0.029472635746616,9.7954245878687,0.0045913558584154,0.0027293348573511,0.0015722490735285,0.00458738215474,0.0026700999721803,0.0016817176966886,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,213
214,177.62,203.1,239.01,316.22,1.0,0.0,1.0,48.942578314162,8.410653923016,137.06787109375,0.037273,-0.001867,-0.4590756732051,-0.87381534448572,1.7302096425645,1.9382735356769,0.016558630598529,0.034534123165534,-1.0861755001354,0.36271914821408,9.840695234081,-1.106986492026,-0.0011443931686576,9.8450933293528,0.0055497095654566,0.0044155682951762,0.0010177673768719,0.005547202827252,0.004374928132136,0.0011924197089314,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,214
215,177.73,203.33,237.26,314.96,1.0,0.0,1.0,48.942577509598,8.4106563739503,137.06144714355,0.037886,-0.001371,-0.4589166732051,-0.81100492518985,1.606895481192,1.7998924022944,0.015150100963861,0.038447876764313,-1.314813574373,0.3965629327384,9.8359186750515,-1.3307020673585,0.026658992222035,9.8417730165872,0.0052589429251317,0.004363456912693,0.0013736603890242,0.0052563883883339,0.0043088243793366,0.0015452745306669,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,215
216,177.82,203.5,236.15,314.14,1.0,0.0,1.0,48.942576844703,8.4106584119896,137.05851745605,0.037933,-0.000867,-0.4587146732051,-0.74410133590501,1.4857552878961,1.6616478715092,0.0091068736298182,0.03807962210548,-1.4019665515744,0.4533912612625,9.8029260442724,-1.413035093719,0.081927395093513,9.8114977163145,0.0011147214037086,0.0047025588049872,0.0019952856027632,0.0011123381844748,0.0046236161772152,0.002173785162142,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,216
217,177.9,203.67,235.02,313.32,1.0,0.0,1.0,48.942576242421,8.410660281155,137.05616760254,0.037312,-0.000375,-0.4587966732051,-0.67224400928971,1.3589631266373,1.516143912176,0.00090164312271966,0.03411129917548,-1.482470572826,0.42523488477756,9.7516128949149,-1.4885667763254,0.058138640126266,9.7598022501554,-0.0054939232223902,0.0044145764813166,-0.00020587677147522,-0.0054941972871844,0.0044190214223328,-4.1664353691389e-05,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,217
218,177.99,203.83,233.9,312.49,1.0,0.0,1.0,48.942575704845,8.410661960655,137.05241394043,0.036611,-0.0,-0.4586826732051,-0.60354954453293,1.2219719396998,1.3628967068578,5.8476719205337e-05,0.02739289672112,-1.5577235464502,0.32576224568406,9.7294320081445,-1.5596276708785,-0.033788646572554,9.7345527871643,-0.0058130606659496,0.0034948054771309,0.00080553993225532,-0.0058132574976448,0.003462735708894,0.00093345371306134,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,True,218
219,178.07,204.0,232.76,311.65,1.0,0.0,1.0,48.942575177687,8.4106635777281,137.04797363281,0.036396,0.000143,-0.4585096732051,-0.53180117531576,1.0646043682825,1.1900266591863,0.0055660335529023,0.019953997784516,-1.5733317208194,0.30871826916928,9.75120082403,-1.5725385868213,-0.04743803723009,9.7561068020353,-0.0020638173048082,0.0011789401515503,0.0016481221832429,-0.0020636504642649,0.0011180518011719,0.0016902730768315,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,False,219
220,178.16,204.18,231.62,310.81,1.0,0.0,1.0,48.942574753415,8.4106648774149,137.03910827637,0.036592,8.9e-05,-0.4585656732051,-0.46778516131622,0.93332441913558,1.0439719390454,0.0063159218606821,0.011296539472821,-1.3095428434092,0.36015323304895,9.6913663302809,-1.3080518394372,0.0060358021290411,9.698260140061,0.0012148220998103,-0.0012489181777923,0.00028257461939146,0.0012148314818379,-0.0012583518737911,0.00023645338518524,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,False,220
221,178.24,204.35,230.47,309.97,1.0,0.0,1.0,48.942574327412,8.4106661749458,137.03042602539,0.036889,-0.00103,-0.4584286732051,-0.41653453892803,0.83102788148082,0.92955663201627,0.0057298471729034,-0.0022371837005521,-0.82042668158644,0.37071891127333,9.7067475178353,-0.82533824977147,0.013685099854161,9.713499960418,0.0022069029873233,-0.0094260121665941,0.0011604869798097,0.002206636713075,-0.0094622945657804,0.00081381891985716,0.13744089638823,0.015556349186104,4.0,9.0,5.0,5.0,6.0,False,221
222,178.33,204.52,229.31,309.12,1.0,0.0,1.0,48.942573966016,8.4106672923129,137.02020263672,0.036585,-0.00192,-0.4583386732051,-0.38243311723753,0.77282393362547,0.86227095105378,0.000974421695026,-0.0059655622641088,-0.59033260915502,0.41356122947328,9.8434107144819,-0.60452048843297,0.052239335054459,9.8511750282599,-0.0017811398733631,-0.00877258094282,0.0014210209591387,-0.0017828037391894,-0.008818761150823,0.001094790729477,0.134617977997,0.019798989873223,4.0,9.0,5.0,5.0,6.0,False,222
223,178.42,204.69,228.15,308.27,1.0,0.0,1.0,48.942573618255,8.4106683355577,137.01463317871,0.036163,-0.002186,-0.4584166732051,-0.35447175145398,0.72198219705434,0.80430466613756,-0.0016039288991162,0.0010451464806361,-0.56676640302688,0.36053660620793,9.8954786823968,-0.58666882677472,0.00051738820332708,9.9009103245911,-0.0037395912208234,-0.0035253858319957,-9.6782877207477e-05,-0.0037389725315393,-0.0035196131285688,-0.00023341837430607,0.134617977997,0.019798989873223,4.0,9.0,5.0,5.0,6.0,True,223
224,178.5,204.87,226.98,307.41,1.0,0.0,1.0,48.942573206043,8.4106694488865,137.00578308105,0.036045,-0.001973,-0.4582946732051,-0.33207181244413,0.66209932328117,0.74069126780045,0.0048398527201919,0.010844660151614,-0.60456814924784,0.27285201193969,9.8929749310782,-0.62474618566338,-0.084452944060798,9.8951347673521,-0.001425308655133,0.0005390932634445,0.00091996778966163,-0.0014271967123423,0.00050558959001899,0.00093552518987951,0.134617977997,0.019798989873223,4.0,9.0,5.0,5.0,6.0,False,224
225,178.59,205.05,225.8,306.55,1.0,0.0,1.0,48.942572873462,8.4106703485972,137.00094604492,0.036584,-0.001797,-0.4581716732051,-0.30998008638374,0.60651733321632,0.68107014120966,0.0097012962231889,0.013768480432598,-0.60398404533072,0.3590566211151,9.8068480206694,-0.62224667647188,0.002722957499883,9.8122920941777,0.0043845522029132,0.00064833270423287,0.00097604630172468,0.0043826352662856,0.00061246880924911,0.001006575117361,0.134617977997,0.019798989873223,4.0,10.0,5.0,5.0,6.0,False,225
226,178.67,205.16,225.45,306.31,1.0,0.0,1.0,48.942572576036,8.4106711746973,136.99671936035,0.036885,-0.001647,-0.4581416732051,-0.28114966447782,0.55384379241319,0.62107693020584,0.007177572225431,0.009815257137312,-0.59386461092219,0.41374411265276,9.7413036213181,-0.61050067047418,0.056062998334107,9.748907918848,0.0031211118150483,0.00069273315438346,0.00062537930633087,0.0031199740644994,0.00066930517382635,0.00065557233487599,0.134617977997,0.019798989873223,4.0,10.0,5.0,5.0,6.0,False,226
